Info 0    [19:19:22.135] Starting TS Server
Info 2960 [21:02:26.261] Elapsed:: 0.04620800167322159ms DirectoryWatcher:: Triggered with /home/beethoven/Templates/MixTechProjects/Magni/client/src/components/ChatMessage/.#ChatMessage.tsx :: WatchInfo: /home/beethoven/Templates/MixTechProjects/Magni/client/src/components/ChatMessage 0 undefined Project: /dev/null/inferredProject2* WatchType: Failed Lookup Locations
Info 2961 [21:02:26.463] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 2962 [21:02:26.468] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 77 structureChanged: false structureIsReused:: Completely Elapsed: 5.162313001230359ms
Info 2963 [21:02:26.468] Different program with same set of files
Info 2964 [21:02:29.094] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 2965 [21:02:29.102] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 78 structureChanged: false structureIsReused:: Completely Elapsed: 7.9781800005584955ms
Info 2966 [21:02:29.102] Different program with same set of files
Info 2967 [21:02:29.103] getCompletionData: Get current token: 0.016394000500440598
Info 2968 [21:02:29.103] getCompletionData: Is inside comment: 0.002909000962972641
Info 2969 [21:02:29.103] getCompletionData: Get previous token: 0.038436999544501305
Info 2970 [21:02:29.103] getCompletionsAtPosition: isCompletionListBlocker: 0.0046640001237392426
Info 2971 [21:02:29.109] getExportInfoMap: cache hit
Info 2972 [21:02:29.139] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 217 from cache
Info 2973 [21:02:29.139] collectAutoImports: response is complete
Info 2974 [21:02:29.139] collectAutoImports: 30.373918000608683
Info 2975 [21:02:29.139] getCompletionData: Semantic work: 36.4022029992193
Info 2976 [21:02:29.156] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 15.41440400108695
Info 2977 [21:02:29.375] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 2978 [21:02:29.381] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 79 structureChanged: false structureIsReused:: Completely Elapsed: 6.695570999756455ms
Info 2979 [21:02:29.381] Different program with same set of files
Info 2980 [21:02:31.298] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 2981 [21:02:31.321] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 80 structureChanged: false structureIsReused:: Completely Elapsed: 22.561879999935627ms
Info 2982 [21:02:31.321] Different program with same set of files
Info 2983 [21:02:32.604] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 2984 [21:02:32.625] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 81 structureChanged: false structureIsReused:: Completely Elapsed: 20.242642000317574ms
Info 2985 [21:02:32.625] Different program with same set of files
Info 2986 [21:02:33.102] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 2987 [21:02:33.108] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 82 structureChanged: false structureIsReused:: Completely Elapsed: 5.814501000568271ms
Info 2988 [21:02:33.108] Different program with same set of files
Info 2989 [21:02:33.109] getCompletionData: Get current token: 0.012111999094486237
Info 2990 [21:02:33.109] getCompletionData: Is inside comment: 0.01773099973797798
Info 2991 [21:02:33.109] getCompletionData: Get previous token: 0.02324800007045269
Info 2992 [21:02:33.109] getCompletionsAtPosition: isCompletionListBlocker: 0.1096510011702776
Info 2993 [21:02:33.117] getExportInfoMap: cache hit
Info 2994 [21:02:33.138] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 164 from cache
Info 2995 [21:02:33.138] collectAutoImports: response is complete
Info 2996 [21:02:33.138] collectAutoImports: 20.4430940002203
Info 2997 [21:02:33.138] getCompletionData: Semantic work: 28.775538999587297
Info 2998 [21:02:33.157] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 18.838500000536442
Info 2999 [21:02:33.336] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 3000 [21:02:33.354] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 83 structureChanged: false structureIsReused:: Completely Elapsed: 17.854766000062227ms
Info 3001 [21:02:33.354] Different program with same set of files
Info 3002 [21:02:33.355] getCompletionData: Get current token: 0.018636999651789665
Info 3003 [21:02:33.355] getCompletionData: Is inside comment: 0.023010000586509705
Info 3004 [21:02:33.355] getCompletionData: Get previous token: 0.03466299921274185
Info 3005 [21:02:33.355] getCompletionsAtPosition: isCompletionListBlocker: 0.01674800179898739
Info 3006 [21:02:33.359] getExportInfoMap: cache hit
Info 3007 [21:02:33.378] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 119 from cache
Info 3008 [21:02:33.378] collectAutoImports: response is complete
Info 3009 [21:02:33.378] collectAutoImports: 19.0576259996742
Info 3010 [21:02:33.378] getCompletionData: Semantic work: 23.620939999818802
Info 3011 [21:02:33.392] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 13.795195998623967
Info 3012 [21:02:33.397] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 3013 [21:02:33.408] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 84 structureChanged: false structureIsReused:: Completely Elapsed: 10.350680001080036ms
Info 3014 [21:02:33.408] Different program with same set of files
Info 3015 [21:02:33.408] getCompletionData: Get current token: 0.017496000975370407
Info 3016 [21:02:33.408] getCompletionData: Is inside comment: 0.023238999769091606
Info 3017 [21:02:33.408] getCompletionData: Get previous token: 0.03239000029861927
Info 3018 [21:02:33.408] getCompletionsAtPosition: isCompletionListBlocker: 0.020047999918460846
Info 3019 [21:02:33.414] getExportInfoMap: cache hit
Info 3020 [21:02:33.441] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 105 from cache
Info 3021 [21:02:33.441] collectAutoImports: response is complete
Info 3022 [21:02:33.441] collectAutoImports: 27.337548000738025
Info 3023 [21:02:33.441] getCompletionData: Semantic work: 33.320177000015974
Info 3024 [21:02:33.453] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 11.1446130014956
Info 3025 [21:02:33.498] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 3026 [21:02:33.505] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 85 structureChanged: false structureIsReused:: Completely Elapsed: 6.615415001288056ms
Info 3027 [21:02:33.505] Different program with same set of files
Info 3028 [21:02:33.505] getCompletionData: Get current token: 0.02232000045478344
Info 3029 [21:02:33.505] getCompletionData: Is inside comment: 0.028663000091910362
Info 3030 [21:02:33.505] getCompletionData: Get previous token: 0.043681999668478966
Info 3031 [21:02:33.505] getCompletionsAtPosition: isCompletionListBlocker: 0.01669899933040142
Info 3032 [21:02:33.511] getExportInfoMap: cache hit
Info 3033 [21:02:33.520] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 22 from cache
Info 3034 [21:02:33.520] collectAutoImports: response is complete
Info 3035 [21:02:33.521] collectAutoImports: 9.383162999525666
Info 3036 [21:02:33.521] getCompletionData: Semantic work: 15.00140600092709
Info 3037 [21:02:33.533] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 12.724748000502586
Info 3038 [21:02:33.536] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 3039 [21:02:33.562] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 86 structureChanged: false structureIsReused:: Completely Elapsed: 25.805945999920368ms
Info 3040 [21:02:33.562] Different program with same set of files
Info 3041 [21:02:33.563] getCompletionData: Get current token: 0.023264000192284584
Info 3042 [21:02:33.563] getCompletionData: Is inside comment: 0.03440599888563156
Info 3043 [21:02:33.563] getCompletionData: Get previous token: 0.04387599974870682
Info 3044 [21:02:33.563] getCompletionsAtPosition: isCompletionListBlocker: 0.02652299962937832
Info 3045 [21:02:33.568] getExportInfoMap: cache hit
Info 3046 [21:02:33.575] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 15 from cache
Info 3047 [21:02:33.575] collectAutoImports: response is complete
Info 3048 [21:02:33.575] collectAutoImports: 7.1532910000532866
Info 3049 [21:02:33.575] getCompletionData: Semantic work: 12.07779299840331
Info 3050 [21:02:33.588] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 13.117639999836683
Info 3051 [21:02:33.802] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 3052 [21:02:33.812] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 87 structureChanged: false structureIsReused:: Completely Elapsed: 10.489644998684525ms
Info 3053 [21:02:33.813] Different program with same set of files
Info 3054 [21:02:33.813] getCompletionData: Get current token: 0.020355001091957092
Info 3055 [21:02:33.814] getCompletionData: Is inside comment: 0.035048000514507294
Info 3056 [21:02:33.814] getCompletionData: Get previous token: 0.03968599997460842
Info 3057 [21:02:33.814] getCompletionsAtPosition: isCompletionListBlocker: 0.01737299934029579
Info 3058 [21:02:33.820] getExportInfoMap: cache hit
Info 3059 [21:02:33.834] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 3060 [21:02:33.834] collectAutoImports: response is complete
Info 3061 [21:02:33.834] collectAutoImports: 14.546337001025677
Info 3062 [21:02:33.834] getCompletionData: Semantic work: 20.64284100010991
Info 3063 [21:02:33.847] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 12.48883800022304
Info 3064 [21:02:33.851] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 3065 [21:02:33.857] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 88 structureChanged: false structureIsReused:: Completely Elapsed: 6.029531000182033ms
Info 3066 [21:02:33.857] Different program with same set of files
Info 3067 [21:02:33.858] getCompletionData: Get current token: 0.023514999076724052
Info 3068 [21:02:33.858] getCompletionData: Is inside comment: 0.03127100132405758
Info 3069 [21:02:33.858] getCompletionData: Get previous token: 0.0279999990016222
Info 3070 [21:02:33.858] getCompletionsAtPosition: isCompletionListBlocker: 0.015168000012636185
Info 3071 [21:02:33.865] getExportInfoMap: cache hit
Info 3072 [21:02:33.871] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 3073 [21:02:33.871] collectAutoImports: response is complete
Info 3074 [21:02:33.871] collectAutoImports: 6.317074000835419
Info 3075 [21:02:33.871] getCompletionData: Semantic work: 13.608649000525475
Info 3076 [21:02:33.884] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 12.405977999791503
Info 3077 [21:02:33.905] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 3078 [21:02:33.915] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 89 structureChanged: false structureIsReused:: Completely Elapsed: 10.572366999462247ms
Info 3079 [21:02:33.916] Different program with same set of files
Info 3080 [21:02:33.916] getCompletionData: Get current token: 0.02565300092101097
Info 3081 [21:02:33.916] getCompletionData: Is inside comment: 0.02680400013923645
Info 3082 [21:02:33.916] getCompletionData: Get previous token: 0.020433999598026276
Info 3083 [21:02:33.916] getCompletionsAtPosition: isCompletionListBlocker: 0.003975000232458115
Info 3084 [21:02:33.918] getCompletionData: Semantic work: 1.834681998938322
Info 3085 [21:02:33.919] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.7877630013972521
Info 3086 [21:02:34.532] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 3087 [21:02:34.540] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 90 structureChanged: false structureIsReused:: Completely Elapsed: 7.843136001378298ms
Info 3088 [21:02:34.540] Different program with same set of files
Info 3089 [21:02:34.732] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 3090 [21:02:34.744] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 91 structureChanged: false structureIsReused:: Completely Elapsed: 11.896250000223517ms
Info 3091 [21:02:34.744] Different program with same set of files
Info 3092 [21:02:36.906] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 3093 [21:02:36.913] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 92 structureChanged: false structureIsReused:: Completely Elapsed: 6.670660000294447ms
Info 3094 [21:02:36.913] Different program with same set of files
Info 3095 [21:02:36.913] getCompletionData: Get current token: 0.01766199991106987
Info 3096 [21:02:36.913] getCompletionData: Is inside comment: 0.003215000033378601
Info 3097 [21:02:36.913] getCompletionData: Get previous token: 0.037024000659585
Info 3098 [21:02:36.913] getCompletionsAtPosition: isCompletionListBlocker: 0.004992000758647919
Info 3099 [21:02:36.920] getExportInfoMap: cache hit
Info 3100 [21:02:36.927] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 46 from cache
Info 3101 [21:02:36.927] collectAutoImports: response is complete
Info 3102 [21:02:36.927] collectAutoImports: 7.049457000568509
Info 3103 [21:02:36.927] getCompletionData: Semantic work: 13.9688790012151
Info 3104 [21:02:36.942] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 14.294897999614477
Info 3105 [21:02:37.062] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 3106 [21:02:37.070] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 93 structureChanged: false structureIsReused:: Completely Elapsed: 7.6741809993982315ms
Info 3107 [21:02:37.070] Different program with same set of files
Info 3108 [21:02:37.070] getCompletionData: Get current token: 0.019505001604557037
Info 3109 [21:02:37.070] getCompletionData: Is inside comment: 0.0041389986872673035
Info 3110 [21:02:37.070] getCompletionData: Get previous token: 0.043707000091671944
Info 3111 [21:02:37.070] getCompletionsAtPosition: isCompletionListBlocker: 0.005490999668836594
Info 3112 [21:02:37.075] getExportInfoMap: cache hit
Info 3113 [21:02:37.086] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 33 from cache
Info 3114 [21:02:37.086] collectAutoImports: response is complete
Info 3115 [21:02:37.086] collectAutoImports: 10.820337001234293
Info 3116 [21:02:37.086] getCompletionData: Semantic work: 15.31339299865067
Info 3117 [21:02:37.098] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 11.601530998945236
Info 3118 [21:02:37.901] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 3119 [21:02:37.918] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 94 structureChanged: false structureIsReused:: Completely Elapsed: 17.47079600021243ms
Info 3120 [21:02:37.918] Different program with same set of files
Info 3121 [21:02:39.780] Format host information updated
Info 3122 [21:02:39.781] Format host information updated
Info 3123 [21:02:39.783] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 3124 [21:02:39.791] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 95 structureChanged: false structureIsReused:: Completely Elapsed: 8.405756998807192ms
Info 3125 [21:02:39.791] Different program with same set of files
Info 3126 [21:02:39.793] getCompletionData: Get current token: 0.07586400024592876
Info 3127 [21:02:39.793] getCompletionData: Is inside comment: 0.01205500029027462
Info 3128 [21:02:39.793] getCompletionData: Get previous token: 0.07164599932730198
Info 3129 [21:02:39.793] getCompletionsAtPosition: isCompletionListBlocker: 0.007404999807476997
Info 3130 [21:02:39.797] getCompletionData: Semantic work: 4.2744169998914
Info 3131 [21:02:39.804] getCompletionData: Get current token: 0.02875800058245659
Info 3132 [21:02:39.804] getCompletionData: Is inside comment: 0.01225999929010868
Info 3133 [21:02:39.804] getCompletionData: Get previous token: 0.038774000480771065
Info 3134 [21:02:39.804] getCompletionsAtPosition: isCompletionListBlocker: 0.005873998627066612
Info 3135 [21:02:39.808] getCompletionData: Semantic work: 3.2181069999933243
Info 3136 [21:02:40.520] DirectoryWatcher:: Triggered with /home/beethoven/Templates/MixTechProjects/Magni/client/src/components/ChatMessage/.#ChatMessage.tsx :: WatchInfo: /home/beethoven/Templates/MixTechProjects/Magni/client/src/components/ChatMessage 0 undefined Project: /dev/null/inferredProject2* WatchType: Failed Lookup Locations
Info 3137 [21:02:40.520] Elapsed:: 0.05579099990427494ms DirectoryWatcher:: Triggered with /home/beethoven/Templates/MixTechProjects/Magni/client/src/components/ChatMessage/.#ChatMessage.tsx :: WatchInfo: /home/beethoven/Templates/MixTechProjects/Magni/client/src/components/ChatMessage 0 undefined Project: /dev/null/inferredProject2* WatchType: Failed Lookup Locations
Info 3138 [21:02:41.244] DirectoryWatcher:: Triggered with /home/beethoven/Templates/MixTechProjects/Magni/client/src/components/ChatMessage/.#ChatMessage.tsx :: WatchInfo: /home/beethoven/Templates/MixTechProjects/Magni/client/src/components/ChatMessage 0 undefined Project: /dev/null/inferredProject2* WatchType: Failed Lookup Locations
Info 3139 [21:02:41.244] Elapsed:: 0.05233599990606308ms DirectoryWatcher:: Triggered with /home/beethoven/Templates/MixTechProjects/Magni/client/src/components/ChatMessage/.#ChatMessage.tsx :: WatchInfo: /home/beethoven/Templates/MixTechProjects/Magni/client/src/components/ChatMessage 0 undefined Project: /dev/null/inferredProject2* WatchType: Failed Lookup Locations
Info 3140 [21:02:41.360] DirectoryWatcher:: Triggered with /home/beethoven/Templates/MixTechProjects/Magni/client/src/components/ChatMessage/.#ChatMessage.tsx :: WatchInfo: /home/beethoven/Templates/MixTechProjects/Magni/client/src/components/ChatMessage 0 undefined Project: /dev/null/inferredProject2* WatchType: Failed Lookup Locations
Info 3141 [21:02:41.360] Elapsed:: 0.06968900002539158ms DirectoryWatcher:: Triggered with /home/beethoven/Templates/MixTechProjects/Magni/client/src/components/ChatMessage/.#ChatMessage.tsx :: WatchInfo: /home/beethoven/Templates/MixTechProjects/Magni/client/src/components/ChatMessage 0 undefined Project: /dev/null/inferredProject2* WatchType: Failed Lookup Locations
Info 3142 [21:02:41.411] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 3143 [21:02:41.418] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 96 structureChanged: false structureIsReused:: Completely Elapsed: 7.018319001421332ms
Info 3144 [21:02:41.418] Different program with same set of files
Info 3145 [21:04:54.228] DirectoryWatcher:: Triggered with /home/beethoven/Templates/MixTechProjects/Magni/client/src/components/ChatMessage/.#ChatMessage.tsx :: WatchInfo: /home/beethoven/Templates/MixTechProjects/Magni/client/src/components/ChatMessage 0 undefined Project: /dev/null/inferredProject2* WatchType: Failed Lookup Locations
Info 3146 [21:04:54.228] Elapsed:: 0.036767998710274696ms DirectoryWatcher:: Triggered with /home/beethoven/Templates/MixTechProjects/Magni/client/src/components/ChatMessage/.#ChatMessage.tsx :: WatchInfo: /home/beethoven/Templates/MixTechProjects/Magni/client/src/components/ChatMessage 0 undefined Project: /dev/null/inferredProject2* WatchType: Failed Lookup Locations
Info 3147 [21:04:54.431] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 3148 [21:04:54.455] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 97 structureChanged: false structureIsReused:: Completely Elapsed: 23.850952999666333ms
Info 3149 [21:04:54.455] Different program with same set of files
Info 3150 [21:04:57.585] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 3151 [21:04:57.591] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 98 structureChanged: false structureIsReused:: Completely Elapsed: 6.061599999666214ms
Info 3152 [21:04:57.591] Different program with same set of files
Info 3153 [21:04:57.591] getCompletionData: Get current token: 0.01016400009393692
Info 3154 [21:04:57.591] getCompletionData: Is inside comment: 0.004642000421881676
Info 3155 [21:04:57.591] getCompletionData: Get previous token: 0.07299399934709072
Info 3156 [21:04:57.591] getCompletionsAtPosition: isCompletionListBlocker: 0.0049949996173381805
Info 3157 [21:04:57.595] getExportInfoMap: cache hit
Info 3158 [21:04:57.599] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 3159 [21:04:57.599] collectAutoImports: response is complete
Info 3160 [21:04:57.599] collectAutoImports: 3.8551850002259016
Info 3161 [21:04:57.599] getCompletionData: Semantic work: 7.9529179986566305
Info 3162 [21:04:57.643] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 8.709293998777866
Info 3163 [21:04:57.651] getCompletionData: Get current token: 0.014085998758673668
Info 3164 [21:04:57.651] getCompletionData: Is inside comment: 0.005272999405860901
Info 3165 [21:04:57.651] getCompletionData: Get previous token: 0.07281900011003017
Info 3166 [21:04:57.651] getCompletionsAtPosition: isCompletionListBlocker: 0.0041589997708797455
Info 3167 [21:04:57.659] getExportInfoMap: cache hit
Info 3168 [21:04:57.665] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 3169 [21:04:57.665] collectAutoImports: response is complete
Info 3170 [21:04:57.665] collectAutoImports: 6.469281001016498
Info 3171 [21:04:57.665] getCompletionData: Semantic work: 14.193253001198173
Info 3172 [21:04:57.681] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 14.19441399909556
Info 3173 [21:04:57.684] getCompletionData: Get current token: 0.02122499980032444
Info 3174 [21:04:57.684] getCompletionData: Is inside comment: 0.004514001309871674
Info 3175 [21:04:57.684] getCompletionData: Get previous token: 0.03206799924373627
Info 3176 [21:04:57.684] getCompletionsAtPosition: isCompletionListBlocker: 0.0037779994308948517
Info 3177 [21:04:57.686] getExportInfoMap: cache hit
Info 3178 [21:04:57.691] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 3179 [21:04:57.691] collectAutoImports: response is complete
Info 3180 [21:04:57.691] collectAutoImports: 5.27751399949193
Info 3181 [21:04:57.691] getCompletionData: Semantic work: 7.438118999823928
Info 3182 [21:04:57.700] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 7.957518000155687
Info 3183 [21:04:57.704] getCompletionData: Get current token: 0.011548001319169998
Info 3184 [21:04:57.704] getCompletionData: Is inside comment: 0.004645999521017075
Info 3185 [21:04:57.704] getCompletionData: Get previous token: 0.046459000557661057
Info 3186 [21:04:57.704] getCompletionsAtPosition: isCompletionListBlocker: 0.005785999819636345
Info 3187 [21:04:57.707] getExportInfoMap: cache hit
Info 3188 [21:04:57.711] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 3189 [21:04:57.711] collectAutoImports: response is complete
Info 3190 [21:04:57.711] collectAutoImports: 3.5993140004575253
Info 3191 [21:04:57.711] getCompletionData: Semantic work: 6.387980999425054
Info 3192 [21:04:57.722] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 9.814014999195933
Info 3193 [21:04:58.005] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 3194 [21:04:58.010] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 99 structureChanged: false structureIsReused:: Completely Elapsed: 5.098114000633359ms
Info 3195 [21:04:58.010] Different program with same set of files
Info 3196 [21:04:58.059] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 3197 [21:04:58.069] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 100 structureChanged: false structureIsReused:: Completely Elapsed: 9.652243999764323ms
Info 3198 [21:04:58.069] Different program with same set of files
Info 3199 [21:04:58.069] getCompletionData: Get current token: 0.0266060009598732
Info 3200 [21:04:58.070] getCompletionData: Is inside comment: 0.043762000277638435
Info 3201 [21:04:58.070] getCompletionData: Get previous token: 0.13796699978411198
Info 3202 [21:04:58.070] getCompletionsAtPosition: isCompletionListBlocker: 0.013342000544071198
Info 3203 [21:04:58.074] getExportInfoMap: cache hit
Info 3204 [21:04:58.077] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 3205 [21:04:58.077] collectAutoImports: response is complete
Info 3206 [21:04:58.077] collectAutoImports: 3.623082000762224
Info 3207 [21:04:58.077] getCompletionData: Semantic work: 7.17646399885416
Info 3208 [21:04:58.114] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 14.277068998664618
Info 3209 [21:04:58.117] getCompletionData: Get current token: 0.017216000705957413
Info 3210 [21:04:58.117] getCompletionData: Is inside comment: 0.004506001248955727
Info 3211 [21:04:58.117] getCompletionData: Get previous token: 0.04797100089490414
Info 3212 [21:04:58.117] getCompletionsAtPosition: isCompletionListBlocker: 0.004903998225927353
Info 3213 [21:04:58.126] getExportInfoMap: cache hit
Info 3214 [21:04:58.129] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 3215 [21:04:58.129] collectAutoImports: response is complete
Info 3216 [21:04:58.129] collectAutoImports: 3.2315419986844063
Info 3217 [21:04:58.129] getCompletionData: Semantic work: 12.118572998791933
Info 3218 [21:04:58.143] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 12.38709499873221
Info 3219 [21:04:58.146] getCompletionData: Get current token: 0.010209999978542328
Info 3220 [21:04:58.146] getCompletionData: Is inside comment: 0.0030260011553764343
Info 3221 [21:04:58.146] getCompletionData: Get previous token: 0.02861499972641468
Info 3222 [21:04:58.146] getCompletionsAtPosition: isCompletionListBlocker: 0.0038270000368356705
Info 3223 [21:04:58.148] getExportInfoMap: cache hit
Info 3224 [21:04:58.153] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 3225 [21:04:58.153] collectAutoImports: response is complete
Info 3226 [21:04:58.153] collectAutoImports: 4.976528000086546
Info 3227 [21:04:58.153] getCompletionData: Semantic work: 7.2531209997832775
Info 3228 [21:04:58.161] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 6.453991999849677
Info 3229 [21:04:58.163] getCompletionData: Get current token: 0.010096000507473946
Info 3230 [21:04:58.163] getCompletionData: Is inside comment: 0.0026200003921985626
Info 3231 [21:04:58.163] getCompletionData: Get previous token: 0.030230000615119934
Info 3232 [21:04:58.163] getCompletionsAtPosition: isCompletionListBlocker: 0.003697998821735382
Info 3233 [21:04:58.165] getExportInfoMap: cache hit
Info 3234 [21:04:58.169] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 3235 [21:04:58.169] collectAutoImports: response is complete
Info 3236 [21:04:58.169] collectAutoImports: 3.853117000311613
Info 3237 [21:04:58.169] getCompletionData: Semantic work: 6.119334001094103
Info 3238 [21:04:58.179] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 8.356776000931859
Info 3239 [21:04:58.181] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 3240 [21:04:58.189] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 101 structureChanged: false structureIsReused:: Completely Elapsed: 7.553818998858333ms
Info 3241 [21:04:58.189] Different program with same set of files
Info 3242 [21:04:58.619] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 3243 [21:04:58.637] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 102 structureChanged: false structureIsReused:: Completely Elapsed: 17.558190999552608ms
Info 3244 [21:04:58.637] Different program with same set of files
Info 3245 [21:04:59.186] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 3246 [21:04:59.197] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 103 structureChanged: false structureIsReused:: Completely Elapsed: 10.685198999941349ms
Info 3247 [21:04:59.197] Different program with same set of files
Info 3248 [21:04:59.265] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 3249 [21:04:59.271] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 104 structureChanged: false structureIsReused:: Completely Elapsed: 5.682328000664711ms
Info 3250 [21:04:59.271] Different program with same set of files
Info 3251 [21:04:59.272] getCompletionData: Get current token: 0.010866999626159668
Info 3252 [21:04:59.272] getCompletionData: Is inside comment: 0.0033480003476142883
Info 3253 [21:04:59.272] getCompletionData: Get previous token: 0.04046299867331982
Info 3254 [21:04:59.272] getCompletionsAtPosition: isCompletionListBlocker: 0.011299999430775642
Info 3255 [21:04:59.274] getExportInfoMap: cache hit
Info 3256 [21:04:59.345] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 879 from cache
Info 3257 [21:04:59.345] collectAutoImports: response is complete
Info 3258 [21:04:59.345] collectAutoImports: 71.2199179995805
Info 3259 [21:04:59.345] getCompletionData: Semantic work: 73.5065960008651
